test_id,change_id,actually_affected,reason
T0424,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0425,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0426,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0427,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0428,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0429,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0430,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0431,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0432,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0433,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0434,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0435,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0436,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0437,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0438,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0439,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0440,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0441,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0442,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0443,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0444,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0445,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0446,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0447,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0448,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0449,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0450,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0451,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0452,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0453,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0454,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0455,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0456,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0457,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0458,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0459,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0460,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0461,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0462,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0463,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0464,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0465,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0466,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0467,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0468,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0469,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0470,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0471,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0472,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0473,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0474,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0475,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0476,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0477,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0478,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0479,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0480,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0481,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0482,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0483,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0484,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0485,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0486,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0487,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0488,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0489,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0490,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0491,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0492,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0493,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0494,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0495,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0496,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0497,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0498,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0499,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0500,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0501,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0502,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0503,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0504,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0505,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0506,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0507,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0508,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0509,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0510,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0511,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0512,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0513,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0514,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0515,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0516,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0517,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0518,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0519,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0520,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0521,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0522,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0523,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0524,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0525,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0526,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0527,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0528,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0529,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0530,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0531,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0532,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0533,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0534,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0535,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0536,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0537,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0538,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0539,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0540,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0541,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0542,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0543,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0544,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0545,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0546,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0547,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0548,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0549,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0550,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0551,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0552,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0553,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0554,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0555,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0556,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0557,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0558,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0559,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0560,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0561,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0562,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0563,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0564,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0565,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0566,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0567,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0568,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0569,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0570,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0571,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0572,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0573,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0574,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0575,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0576,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0577,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0578,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0579,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0580,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0581,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0582,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0583,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0584,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0585,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0586,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0587,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0588,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0589,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0590,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0591,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0592,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0593,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0594,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0595,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0596,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
T0597,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0598,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0599,CHG001,0,"Scenario CHG001: Direct, dependency or module association"
T0600,CHG001,1,"Scenario CHG001: Direct, dependency or module association"
